timestamp,hour,minute,day,month,dayofweek,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,lag_1,lag_4,lag_96,lag_672,rolling_mean_4,rolling_std_4,price,load_kw
2025-12-08 05:00:00,5,0,8,12,0,0,0.9659258262890684,0.2588190451025207,0.0,1.0,871.13,895.8,802.1,976.58,827.1350000000003,69.79760287194016,0.25,772.7
2025-12-08 05:15:00,5,15,8,12,0,0,0.9659258262890684,0.2588190451025207,0.0,1.0,772.7,901.86,802.42,907.35,835.1300000000003,81.97879278611667,0.25,933.84
2025-12-08 05:30:00,5,30,8,12,0,0,0.9659258262890684,0.2588190451025207,0.0,1.0,933.84,762.85,902.81,1068.8,965.1125000000002,221.920323746314,0.25,1282.78
2025-12-08 05:45:00,5,45,8,12,0,0,0.9659258262890684,0.2588190451025207,0.0,1.0,1282.78,871.13,1078.21,1088.82,1068.3300000000004,256.896223145979,0.25,1284.0
2025-12-08 06:00:00,6,0,8,12,0,0,1.0,6.123233995736766e-17,0.0,1.0,1284.0,772.7,1066.25,1277.66,1170.8375,164.97082699172952,0.25,1182.73
2025-12-08 06:15:00,6,15,8,12,0,0,1.0,6.123233995736766e-17,0.0,1.0,1182.73,933.84,1075.41,1485.2,1222.9175000000002,71.76675106436879,0.25,1142.16
2025-12-08 06:30:00,6,30,8,12,0,0,1.0,6.123233995736766e-17,0.0,1.0,1142.16,1282.78,1100.73,1496.15,1200.7875000000004,59.805756342249,0.25,1194.26
2025-12-08 06:45:00,6,45,8,12,0,0,1.0,6.123233995736766e-17,0.0,1.0,1194.26,1284.0,1262.36,1359.84,1150.0825000000002,51.08108350131745,0.25,1081.18
2025-12-08 07:00:00,7,0,8,12,0,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,1081.18,1182.73,1363.83,1231.65,1143.2900000000002,46.93052595772373,0.25,1155.56
2025-12-08 07:15:00,7,15,8,12,0,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,1155.56,1142.16,1382.96,1156.33,1136.6125000000002,48.99950841592117,0.25,1115.45
2025-12-08 07:30:00,7,30,8,12,0,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,1115.45,1194.26,1194.63,827.82,1078.1400000000003,84.19205623653225,0.25,960.37
2025-12-08 07:45:00,7,45,8,12,0,0,0.9659258262890684,-0.2588190451025206,0.0,1.0,960.37,1081.18,692.75,569.75,942.5975000000002,281.9159124484978,0.25,539.01
2025-12-08 08:00:00,8,0,8,12,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,539.01,1155.56,79.23,103.75,710.2900000000002,404.2477590125512,0.85,226.33
2025-12-08 08:15:00,8,15,8,12,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,226.33,1115.45,33.29,30.66,443.2400000000002,400.188854584104,0.85,47.25
2025-12-08 08:30:00,8,30,8,12,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,47.25,960.37,22.88,20.07,203.14750000000024,244.20891635033428,0.85,0.0
2025-12-08 08:45:00,8,45,8,12,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,539.01,22.26,85.96,68.39500000000024,107.62020767497604,0.85,0.0
2025-12-08 09:00:00,9,0,8,12,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,226.33,14.97,47.06,13.450000000000228,22.743900281287047,0.94,6.55
2025-12-08 09:15:00,9,15,8,12,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,6.55,47.25,32.8,4.1,5.347500000000228,7.041426820738752,0.94,14.84
2025-12-08 09:30:00,9,30,8,12,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,14.84,0.0,41.93,6.73,10.065000000000229,8.445671475484064,0.94,18.87
2025-12-08 09:45:00,9,45,8,12,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,18.87,0.0,86.5,41.18,39.46750000000023,52.34686515610766,0.94,117.61
2025-12-08 10:00:00,10,0,8,12,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,117.61,6.55,53.56,71.24,62.11750000000023,52.95344456852313,0.94,97.15
2025-12-08 10:15:00,10,15,8,12,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,97.15,14.84,65.25,51.63,72.11250000000022,44.0858755726248,0.94,54.82
2025-12-08 10:30:00,10,30,8,12,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,54.82,18.87,71.44,26.43,69.52000000000022,48.3583684588817,0.94,8.5
2025-12-08 10:45:00,10,45,8,12,0,0,0.4999999999999999,-0.8660254037844387,0.0,1.0,8.5,117.61,86.73,25.14,51.39250000000023,36.445661264477245,0.94,45.1
2025-12-08 11:00:00,11,0,8,12,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,45.1,97.15,1154.44,1986.07,541.3725000000003,1010.6617868629464,0.25,2057.07
2025-12-08 11:15:00,11,15,8,12,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,2057.07,54.82,1746.14,2667.15,1155.9150000000002,1317.0932687930654,0.25,2512.99
2025-12-08 11:30:00,11,30,8,12,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,2512.99,8.5,1600.79,2283.59,1676.6600000000003,1107.282454630856,0.25,2091.48
2025-12-08 11:45:00,11,45,8,12,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,2091.48,45.1,1242.87,1445.28,2089.8625,333.5374081343791,0.25,1697.91
2025-12-08 12:00:00,12,0,8,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,1697.91,2057.07,1314.68,1808.25,2033.59,358.9351225500224,0.25,1831.98
2025-12-08 12:15:00,12,15,8,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,1831.98,2512.99,1601.21,1969.03,1864.8625,164.3443434530076,0.25,1838.08
2025-12-08 12:30:00,12,30,8,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,1838.08,2091.48,1640.19,2197.02,1772.0500000000004,73.3339798456377,0.25,1720.23
2025-12-08 12:45:00,12,45,8,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,1720.23,1697.91,1875.69,1918.54,1705.9725,189.49084118148627,0.25,1433.6
2025-12-08 13:00:00,13,0,8,12,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,1433.6,1831.98,589.37,619.14,1389.3950000000002,574.8179375825603,0.94,565.67
2025-12-08 13:15:00,13,15,8,12,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,565.67,1838.08,138.16,276.08,1022.1625000000004,656.0969894446521,0.94,369.15
2025-12-08 13:30:00,13,30,8,12,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,369.15,1720.23,122.35,243.4,643.0500000000003,547.3987911934073,0.94,203.78
2025-12-08 13:45:00,13,45,8,12,0,0,-0.2588190451025208,-0.9659258262890684,0.0,1.0,203.78,1433.6,199.3,315.44,308.5200000000002,205.067979460482,0.94,95.48
2025-12-08 14:00:00,14,0,8,12,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,95.48,565.67,97.47,212.17,182.97000000000023,137.8777219133136,0.94,63.47
2025-12-08 14:15:00,14,15,8,12,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,63.47,369.15,81.79,83.93,94.31250000000024,80.21346411298606,0.94,14.52
2025-12-08 14:30:00,14,30,8,12,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,14.52,203.78,168.74,56.46,46.74750000000023,39.98823608269616,0.94,13.52
2025-12-08 14:45:00,14,45,8,12,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,13.52,95.48,119.32,52.5,27.455000000000226,24.09847643881593,0.94,18.31
